Time,Open,High,Low,Close,Volume
2024.07.29 05:00,100.688,100.765,100.419,100.636,8997.000
2024.07.29 04:00,100.896,100.979,100.539,100.688,11474.000
2024.07.29 03:00,101.012,101.233,100.822,100.899,10280.000
2024.07.29 02:00,100.960,101.152,100.925,101.013,5741.000
2024.07.29 01:00,100.657,100.962,100.637,100.960,4720.000
2024.07.29 00:00,100.590,100.736,100.572,100.592,819.000
2024.07.26 23:00,100.751,100.788,100.640,100.661,1492.000
2024.07.26 22:00,100.739,100.785,100.690,100.750,4868.000
2024.07.26 21:00,100.788,100.878,100.722,100.740,5785.000
2024.07.26 20:00,100.941,100.967,100.749,100.789,6139.000
2024.07.26 19:00,100.891,100.949,100.833,100.941,6419.000
2024.07.26 18:00,100.598,100.892,100.588,100.886,9709.000
2024.07.26 17:00,100.944,101.116,100.410,100.599,14946.000
2024.07.26 16:00,101.195,101.197,100.855,100.928,13492.000
2024.07.26 15:00,101.437,101.444,101.105,101.195,11494.000
2024.07.26 14:00,101.422,101.496,101.344,101.438,6873.000
2024.07.26 13:00,101.118,101.490,101.116,101.423,6198.000
2024.07.26 12:00,101.314,101.332,101.065,101.118,6810.000
2024.07.26 11:00,100.952,101.315,100.907,101.313,9248.000
2024.07.26 10:00,100.702,101.054,100.657,100.952,8831.000
2024.07.26 09:00,100.699,100.781,100.634,100.703,8841.000
2024.07.26 08:00,100.700,100.801,100.614,100.701,5553.000
2024.07.26 07:00,100.731,100.807,100.662,100.700,4009.000
2024.07.26 06:00,100.812,100.813,100.716,100.730,4630.000
2024.07.26 05:00,100.668,100.833,100.635,100.811,6773.000
2024.07.26 04:00,100.766,100.880,100.518,100.669,9735.000
2024.07.26 03:00,100.522,100.884,100.337,100.766,10088.000
2024.07.26 02:00,100.602,100.607,100.318,100.521,7278.000
2024.07.26 01:00,100.636,100.677,100.600,100.606,2302.000
2024.07.26 00:00,100.633,100.637,100.524,100.636,518.000
2024.07.25 23:00,100.665,100.716,100.534,100.645,2732.000
2024.07.25 22:00,100.620,100.841,100.597,100.665,7295.000
2024.07.25 21:00,100.900,100.914,100.620,100.620,8567.000
2024.07.25 20:00,100.981,100.988,100.683,100.901,10171.000
2024.07.25 19:00,100.865,101.152,100.850,100.981,10396.000
2024.07.25 18:00,100.686,100.962,100.677,100.866,11858.000
2024.07.25 17:00,100.542,100.711,100.209,100.688,15111.000
2024.07.25 16:00,100.300,100.907,100.209,100.539,16947.000
2024.07.25 15:00,99.575,100.459,99.487,100.302,14684.000
2024.07.25 14:00,99.285,99.588,99.281,99.575,8176.000
2024.07.25 13:00,99.385,99.401,99.212,99.286,7884.000
2024.07.25 12:00,99.811,99.821,99.353,99.385,9172.000
2024.07.25 11:00,99.443,99.838,99.290,99.810,12298.000
2024.07.25 10:00,99.992,100.052,99.339,99.443,13456.000
2024.07.25 09:00,99.996,100.069,99.860,99.991,10806.000
2024.07.25 08:00,99.836,100.124,99.821,99.996,7914.000
2024.07.25 07:00,99.804,99.878,99.711,99.835,6387.000
2024.07.25 06:00,100.023,100.030,99.717,99.804,8582.000
2024.07.25 05:00,100.316,100.316,99.927,100.023,8385.000
2024.07.25 04:00,100.591,100.676,100.235,100.315,11279.000
2024.07.25 03:00,101.180,101.207,100.291,100.590,13432.000
2024.07.25 02:00,101.054,101.205,101.052,101.180,5014.000
2024.07.25 01:00,101.118,101.208,101.047,101.054,3424.000
2024.07.25 00:00,101.249,101.251,101.007,101.118,735.000
2024.07.24 23:00,101.333,101.351,101.274,101.274,2077.000
2024.07.24 22:00,101.339,101.391,101.279,101.334,5998.000
2024.07.24 21:00,101.375,101.413,101.331,101.338,6096.000
2024.07.24 20:00,101.240,101.431,101.233,101.377,6282.000
2024.07.24 19:00,101.214,101.319,101.156,101.240,7460.000
2024.07.24 18:00,101.245,101.378,101.209,101.214,9656.000
2024.07.24 17:00,101.225,101.403,101.053,101.246,15963.000
2024.07.24 16:00,101.641,101.694,101.203,101.232,12440.000
2024.07.24 15:00,101.852,101.876,101.538,101.639,10208.000
2024.07.24 14:00,101.979,102.000,101.752,101.853,6433.000
2024.07.24 13:00,102.116,102.152,101.919,101.980,5788.000
2024.07.24 12:00,102.143,102.183,101.752,102.116,7597.000
2024.07.24 11:00,102.014,102.198,101.981,102.144,7362.000
2024.07.24 10:00,101.967,102.282,101.873,102.011,10702.000
2024.07.24 09:00,101.970,102.011,101.790,101.968,10702.000
2024.07.24 08:00,101.819,102.070,101.672,101.970,8589.000
2024.07.24 07:00,102.251,102.261,101.794,101.820,10285.000
2024.07.24 06:00,102.496,102.524,102.221,102.252,8009.000
2024.07.24 05:00,102.569,102.681,102.490,102.496,6236.000
2024.07.24 04:00,103.016,103.049,102.530,102.570,10994.000
2024.07.24 03:00,102.990,103.116,102.964,103.015,6109.000
2024.07.24 02:00,102.951,103.073,102.913,102.989,2776.000
2024.07.24 01:00,102.924,102.958,102.866,102.951,1871.000
2024.07.24 00:00,102.891,102.938,102.800,102.924,634.000
2024.07.23 23:00,102.937,102.963,102.904,102.933,1918.000
2024.07.23 22:00,102.933,102.962,102.909,102.937,3236.000
2024.07.23 21:00,102.954,103.007,102.929,102.933,3932.000
2024.07.23 20:00,103.057,103.086,102.901,102.956,6498.000
2024.07.23 19:00,103.259,103.285,103.044,103.058,5889.000
2024.07.23 18:00,103.177,103.285,103.177,103.259,5789.000
2024.07.23 17:00,103.250,103.371,103.171,103.178,9323.000
2024.07.23 16:00,103.323,103.387,103.207,103.250,8112.000
2024.07.23 15:00,103.402,103.510,103.247,103.324,7850.000
2024.07.23 14:00,103.399,103.517,103.368,103.401,5769.000
2024.07.23 13:00,103.321,103.416,103.300,103.400,5813.000
2024.07.23 12:00,103.317,103.372,103.224,103.320,6507.000
2024.07.23 11:00,103.357,103.399,103.242,103.317,9901.000
2024.07.23 10:00,103.756,103.804,103.297,103.358,10033.000
2024.07.23 09:00,103.691,103.819,103.614,103.757,7608.000
2024.07.23 08:00,103.654,103.741,103.612,103.691,5080.000
2024.07.23 07:00,103.739,103.773,103.645,103.653,5923.000
2024.07.23 06:00,103.938,103.958,103.663,103.737,6795.000
2024.07.23 05:00,104.059,104.078,103.878,103.937,6733.000
2024.07.23 04:00,103.939,104.198,103.905,104.060,7970.000
2024.07.23 03:00,104.163,104.181,103.919,103.937,8578.000
2024.07.23 02:00,104.333,104.352,104.163,104.163,2889.000
2024.07.23 01:00,104.254,104.356,104.254,104.333,1614.000
2024.07.23 00:00,104.264,104.297,104.176,104.252,675.000
2024.07.22 23:00,104.334,104.344,104.297,104.324,1180.000
2024.07.22 22:00,104.307,104.345,104.295,104.333,2776.000
2024.07.22 21:00,104.392,104.407,104.300,104.308,3348.000
2024.07.22 20:00,104.288,104.409,104.280,104.392,4305.000
2024.07.22 19:00,104.269,104.304,104.216,104.286,5316.000
2024.07.22 18:00,104.148,104.311,104.143,104.269,7953.000
2024.07.22 17:00,104.101,104.209,103.978,104.146,8865.000
2024.07.22 16:00,104.225,104.253,104.087,104.102,9144.000
2024.07.22 15:00,104.375,104.442,104.210,104.224,7987.000
2024.07.22 14:00,104.487,104.512,104.347,104.375,6096.000
2024.07.22 13:00,104.433,104.595,104.286,104.486,6165.000
2024.07.22 12:00,104.513,104.539,104.361,104.432,6596.000
2024.07.22 11:00,104.494,104.616,104.416,104.512,8068.000
2024.07.22 10:00,104.270,104.526,104.203,104.494,10057.000
2024.07.22 09:00,104.613,104.627,104.172,104.270,12633.000
2024.07.22 08:00,104.985,104.985,104.608,104.614,6693.000
2024.07.22 07:00,105.056,105.081,104.983,104.983,4388.000
2024.07.22 06:00,105.126,105.189,105.043,105.054,4042.000
2024.07.22 05:00,105.129,105.217,104.993,105.127,6947.000
2024.07.22 04:00,105.322,105.352,105.111,105.125,7129.000
2024.07.22 03:00,105.409,105.409,105.269,105.321,6317.000
2024.07.22 02:00,105.368,105.424,105.294,105.409,4541.000
2024.07.22 01:00,105.177,105.390,105.177,105.368,2972.000
2024.07.22 00:00,105.192,105.256,105.156,105.177,1820.000
2024.07.19 23:00,105.260,105.294,105.235,105.280,1246.000
2024.07.19 22:00,105.255,105.313,105.216,105.259,3585.000
2024.07.19 21:00,105.277,105.295,105.200,105.256,4484.000
2024.07.19 20:00,105.273,105.281,105.188,105.280,5402.000
2024.07.19 19:00,105.339,105.350,105.239,105.271,5799.000
2024.07.19 18:00,105.310,105.368,105.232,105.339,7747.000
2024.07.19 17:00,105.397,105.418,105.263,105.309,10646.000
2024.07.19 16:00,105.480,105.493,105.285,105.398,11024.000
2024.07.19 15:00,105.431,105.511,105.386,105.482,7661.000
2024.07.19 14:00,105.353,105.461,105.349,105.431,5011.000
2024.07.19 13:00,105.276,105.435,105.250,105.353,5603.000
2024.07.19 12:00,105.227,105.320,105.183,105.278,5728.000
2024.07.19 11:00,105.328,105.408,105.169,105.224,8192.000
2024.07.19 10:00,105.397,105.452,105.253,105.330,12039.000
2024.07.19 09:00,105.731,105.772,105.324,105.402,7950.000
2024.07.19 08:00,105.501,105.765,105.498,105.730,6371.000
2024.07.19 07:00,105.454,105.524,105.454,105.502,3186.000
2024.07.19 06:00,105.563,105.573,105.418,105.453,4140.000
2024.07.19 05:00,105.501,105.603,105.431,105.561,6826.000
2024.07.19 04:00,105.335,105.543,105.281,105.504,8807.000
2024.07.19 03:00,105.368,105.482,105.204,105.331,9311.000
2024.07.19 02:00,105.455,105.465,105.354,105.368,3432.000
2024.07.19 01:00,105.509,105.523,105.448,105.455,3319.000
2024.07.19 00:00,105.529,105.546,105.424,105.507,558.000
2024.07.18 23:00,105.489,105.558,105.483,105.525,1776.000
2024.07.18 22:00,105.455,105.578,105.413,105.489,6377.000
2024.07.18 21:00,105.603,105.607,105.396,105.456,6828.000
2024.07.18 20:00,105.693,105.696,105.592,105.603,6030.000
2024.07.18 19:00,105.563,105.704,105.451,105.694,7682.000
2024.07.18 18:00,105.561,105.618,105.396,105.563,10504.000
2024.07.18 17:00,105.429,105.621,105.357,105.562,11142.000
2024.07.18 16:00,105.354,105.469,105.287,105.430,11842.000
2024.07.18 15:00,105.337,105.434,105.256,105.354,9912.000
2024.07.18 14:00,105.375,105.387,105.293,105.337,5204.000
2024.07.18 13:00,105.378,105.391,105.322,105.375,5565.000
2024.07.18 12:00,105.399,105.409,105.285,105.379,6880.000
2024.07.18 11:00,105.281,105.461,105.240,105.400,9816.000
2024.07.18 10:00,105.217,105.284,105.120,105.282,10559.000
2024.07.18 09:00,105.135,105.384,105.097,105.217,9215.000
2024.07.18 08:00,105.334,105.417,105.036,105.135,7217.000
2024.07.18 07:00,105.390,105.447,105.247,105.334,5221.000
2024.07.18 06:00,105.344,105.485,105.312,105.391,5342.000
2024.07.18 05:00,105.218,105.353,105.131,105.343,7263.000
2024.07.18 04:00,104.689,105.222,104.619,105.218,9861.000
2024.07.18 03:00,104.775,104.815,104.622,104.689,10924.000
2024.07.18 02:00,105.085,105.127,104.528,104.777,8814.000
2024.07.18 01:00,105.060,105.153,104.973,105.085,4129.000
2024.07.18 00:00,105.083,105.101,104.967,105.060,1167.000
2024.07.17 23:00,105.054,105.206,105.042,105.096,2146.000
2024.07.17 22:00,104.994,105.104,104.982,105.056,5308.000
2024.07.17 21:00,105.184,105.187,104.980,104.994,5979.000
2024.07.17 20:00,105.127,105.189,105.051,105.184,6819.000
2024.07.17 19:00,105.322,105.350,105.047,105.127,7680.000
2024.07.17 18:00,105.321,105.409,105.289,105.322,9103.000
2024.07.17 17:00,105.331,105.409,105.250,105.322,12775.000
2024.07.17 16:00,105.507,105.535,105.270,105.331,12925.000
2024.07.17 15:00,105.498,105.648,105.455,105.507,9784.000
2024.07.17 14:00,105.670,105.691,105.454,105.501,8319.000
2024.07.17 13:00,105.630,105.678,105.508,105.668,8614.000
2024.07.17 12:00,105.504,105.688,105.443,105.630,12012.000
2024.07.17 11:00,105.788,105.798,105.276,105.508,13606.000
2024.07.17 10:00,106.265,106.297,105.747,105.789,13167.000
2024.07.17 09:00,106.343,106.410,106.242,106.266,8969.000
2024.07.17 08:00,106.591,106.619,106.332,106.345,5274.000
2024.07.17 07:00,106.710,106.750,106.591,106.591,3510.000
2024.07.17 06:00,106.750,106.783,106.665,106.713,3876.000
2024.07.17 05:00,106.803,106.829,106.709,106.750,4068.000
2024.07.17 04:00,106.682,106.828,106.657,106.799,6167.000
2024.07.17 03:00,106.606,106.732,106.579,106.682,6184.000
2024.07.17 02:00,106.645,106.646,106.531,106.606,3300.000
2024.07.17 01:00,106.579,106.653,106.574,106.645,2490.000
2024.07.17 00:00,106.612,106.625,106.530,106.579,434.000
2024.07.16 23:00,106.678,106.680,106.638,106.660,1662.000
2024.07.16 22:00,106.619,106.681,106.616,106.677,3894.000
2024.07.16 21:00,106.669,106.677,106.612,106.621,3932.000
2024.07.16 20:00,106.631,106.671,106.587,106.668,4112.000
2024.07.16 19:00,106.634,106.657,106.570,106.633,5371.000
2024.07.16 18:00,106.623,106.674,106.577,106.634,6716.000
2024.07.16 17:00,106.666,106.711,106.607,106.623,8659.000
2024.07.16 16:00,106.744,106.759,106.548,106.667,9744.000
2024.07.16 15:00,106.780,106.801,106.512,106.745,10433.000
2024.07.16 14:00,106.818,106.846,106.734,106.780,4077.000
2024.07.16 13:00,106.871,106.909,106.805,106.818,4254.000
2024.07.16 12:00,106.786,106.896,106.755,106.871,5415.000
2024.07.16 11:00,106.889,106.894,106.741,106.788,6363.000
2024.07.16 10:00,106.900,106.909,106.786,106.890,7123.000
2024.07.16 09:00,106.978,106.978,106.815,106.900,5865.000
2024.07.16 08:00,106.956,107.021,106.919,106.978,4311.000
2024.07.16 07:00,107.046,107.086,106.931,106.957,3403.000
2024.07.16 06:00,107.035,107.093,106.988,107.045,3892.000
2024.07.16 05:00,107.004,107.060,106.956,107.035,4919.000
2024.07.16 04:00,106.907,107.052,106.906,107.005,7215.000
2024.07.16 03:00,106.945,106.976,106.886,106.908,5636.000
2024.07.16 02:00,106.894,107.014,106.868,106.947,2808.000
2024.07.16 01:00,106.842,106.927,106.837,106.894,1422.000
2024.07.16 00:00,106.823,106.869,106.743,106.842,439.000
2024.07.15 23:00,106.769,106.933,106.739,106.851,1892.000
2024.07.15 22:00,106.778,106.815,106.686,106.766,4356.000
2024.07.15 21:00,106.722,106.811,106.674,106.779,5036.000
2024.07.15 20:00,106.787,106.890,106.662,106.723,8692.000
2024.07.15 19:00,107.005,107.005,106.559,106.786,8585.000
2024.07.15 18:00,106.968,107.061,106.934,107.005,7163.000
2024.07.15 17:00,107.042,107.046,106.923,106.968,8215.000
2024.07.15 16:00,107.027,107.147,107.015,107.041,9082.000
2024.07.15 15:00,107.167,107.169,107.022,107.028,7005.000
2024.07.15 14:00,107.100,107.215,107.067,107.166,5277.000
2024.07.15 13:00,107.102,107.168,107.074,107.100,4891.000
2024.07.15 12:00,107.079,107.162,107.045,107.102,5215.000
2024.07.15 11:00,107.055,107.173,107.051,107.081,5895.000
2024.07.15 10:00,107.064,107.083,106.932,107.058,8163.000
2024.07.15 09:00,107.013,107.087,106.946,107.063,6388.000
2024.07.15 08:00,107.037,107.046,106.947,107.013,3392.000
2024.07.15 07:00,107.048,107.082,107.030,107.037,2408.000
2024.07.15 06:00,107.035,107.069,106.992,107.046,3843.000
2024.07.15 05:00,107.017,107.102,106.968,107.038,5281.000
2024.07.15 04:00,107.005,107.071,106.943,107.017,6580.000
2024.07.15 03:00,107.174,107.195,106.924,107.006,7278.000
2024.07.15 02:00,107.157,107.237,107.103,107.174,4465.000
2024.07.15 01:00,107.057,107.200,106.868,107.157,4108.000
2024.07.15 00:00,106.997,107.162,106.981,107.057,809.000
2024.07.12 23:00,107.103,107.172,107.046,107.119,1950.000
2024.07.12 22:00,107.201,107.201,107.068,107.096,4215.000
2024.07.12 21:00,107.226,107.231,107.140,107.200,3842.000
2024.07.12 20:00,107.176,107.270,107.151,107.226,3697.000
2024.07.12 19:00,107.168,107.256,107.150,107.177,5783.000
2024.07.12 18:00,107.091,107.332,106.985,107.168,8227.000
2024.07.12 17:00,107.301,107.335,106.782,107.092,14471.000
2024.07.12 16:00,107.589,107.594,106.758,107.301,16147.000
2024.07.12 15:00,107.664,107.720,107.407,107.590,14475.000
2024.07.12 14:00,107.768,107.826,107.650,107.665,4636.000
2024.07.12 13:00,107.842,107.854,107.760,107.768,4287.000
2024.07.12 12:00,107.822,107.852,107.785,107.842,5069.000
2024.07.12 11:00,107.791,107.863,107.752,107.823,6270.000
2024.07.12 10:00,107.616,107.826,107.595,107.792,6439.000
2024.07.12 09:00,107.703,107.726,107.556,107.617,7956.000
2024.07.12 08:00,107.709,107.733,107.573,107.703,6129.000
2024.07.12 07:00,107.758,107.780,107.666,107.709,4885.000
2024.07.12 06:00,107.747,107.783,107.643,107.759,5176.000
2024.07.12 05:00,107.691,107.808,107.307,107.750,7720.000
2024.07.12 04:00,107.529,107.696,107.511,107.691,8676.000
2024.07.12 03:00,107.161,107.603,106.982,107.528,12886.000
2024.07.12 02:00,107.653,107.841,106.746,107.156,12064.000
2024.07.12 01:00,107.404,107.665,107.378,107.654,3862.000
2024.07.12 00:00,107.315,107.410,107.184,107.404,470.000
2024.07.11 23:00,107.291,107.421,107.282,107.399,2019.000
2024.07.11 22:00,107.338,107.348,107.271,107.290,5277.000
2024.07.11 21:00,107.320,107.390,107.255,107.337,5652.000
2024.07.11 20:00,107.264,107.358,107.235,107.320,7702.000
2024.07.11 19:00,107.423,107.431,107.231,107.263,7322.000
2024.07.11 18:00,107.542,107.603,107.307,107.422,11740.000
2024.07.11 17:00,107.586,107.698,107.253,107.544,15919.000
2024.07.11 16:00,107.728,107.738,107.004,107.585,22139.000
2024.07.11 15:00,109.125,109.277,107.631,107.728,16324.000
2024.07.11 14:00,109.123,109.158,109.066,109.125,2979.000
2024.07.11 13:00,109.186,109.193,109.103,109.123,3018.000
2024.07.11 12:00,109.191,109.211,109.110,109.186,3953.000
2024.07.11 11:00,109.218,109.235,109.156,109.191,4270.000
2024.07.11 10:00,109.266,109.302,109.144,109.220,4678.000
2024.07.11 09:00,109.308,109.374,109.236,109.267,4261.000
2024.07.11 08:00,109.265,109.328,109.252,109.308,2795.000
2024.07.11 07:00,109.286,109.315,109.245,109.265,1999.000
2024.07.11 06:00,109.254,109.330,109.224,109.287,3360.000
2024.07.11 05:00,109.192,109.302,109.184,109.255,3471.000
2024.07.11 04:00,109.071,109.213,109.067,109.193,3882.000
2024.07.11 03:00,109.108,109.124,109.027,109.073,4410.000
2024.07.11 02:00,109.069,109.123,109.059,109.104,1825.000
2024.07.11 01:00,108.999,109.093,108.999,109.069,1249.000
2024.07.11 00:00,109.081,109.085,108.962,108.999,370.000
2024.07.10 23:00,109.124,109.136,109.085,109.092,1302.000
2024.07.10 22:00,109.110,109.140,109.057,109.125,3238.000
2024.07.10 21:00,109.065,109.111,109.024,109.110,2975.000
2024.07.10 20:00,109.087,109.102,109.031,109.062,4006.000
2024.07.10 19:00,109.107,109.128,109.067,109.084,3900.000
2024.07.10 18:00,108.994,109.154,108.984,109.107,5496.000
2024.07.10 17:00,108.968,109.083,108.953,108.994,7360.000
2024.07.10 16:00,108.893,108.985,108.882,108.969,6438.000
2024.07.10 15:00,108.866,108.918,108.837,108.893,4856.000
2024.07.10 14:00,108.881,108.902,108.804,108.865,3720.000
2024.07.10 13:00,108.900,108.905,108.827,108.881,3739.000
2024.07.10 12:00,108.857,108.937,108.853,108.899,4031.000
2024.07.10 11:00,108.838,108.875,108.762,108.857,4999.000
2024.07.10 10:00,108.884,108.951,108.779,108.839,5534.000
2024.07.10 09:00,108.899,108.926,108.814,108.883,4360.000
2024.07.10 08:00,108.897,108.953,108.882,108.899,3349.000
2024.07.10 07:00,108.882,108.908,108.835,108.899,2940.000
2024.07.10 06:00,108.873,108.916,108.793,108.882,3200.000
2024.07.10 05:00,108.858,108.898,108.743,108.873,6378.000
2024.07.10 04:00,108.752,108.873,108.741,108.857,4765.000
2024.07.10 03:00,108.762,108.828,108.743,108.750,4529.000
2024.07.10 02:00,108.770,108.810,108.752,108.762,1761.000
2024.07.10 01:00,108.710,108.780,108.710,108.770,1161.000
2024.07.10 00:00,108.712,108.725,108.598,108.710,609.000
2024.07.09 23:00,108.731,108.752,108.711,108.720,1095.000
2024.07.09 22:00,108.726,108.734,108.675,108.730,2981.000
2024.07.09 21:00,108.726,108.743,108.669,108.727,3547.000
2024.07.09 20:00,108.688,108.757,108.664,108.729,4942.000
2024.07.09 19:00,108.717,108.732,108.655,108.687,4951.000
2024.07.09 18:00,108.633,108.728,108.569,108.717,8742.000
2024.07.09 17:00,108.544,108.672,108.476,108.633,13229.000
2024.07.09 16:00,108.479,108.553,108.451,108.545,6741.000
2024.07.09 15:00,108.482,108.516,108.402,108.479,5597.000
2024.07.09 14:00,108.541,108.552,108.458,108.482,4671.000
2024.07.09 13:00,108.530,108.548,108.473,108.541,3374.000
2024.07.09 12:00,108.485,108.530,108.445,108.530,3720.000
2024.07.09 11:00,108.495,108.547,108.450,108.484,4549.000
2024.07.09 10:00,108.470,108.526,108.436,108.495,5393.000
2024.07.09 09:00,108.491,108.527,108.402,108.472,4993.000
2024.07.09 08:00,108.516,108.566,108.490,108.490,3860.000
2024.07.09 07:00,108.482,108.548,108.461,108.516,3574.000
2024.07.09 06:00,108.421,108.528,108.394,108.482,3784.000
2024.07.09 05:00,108.443,108.478,108.375,108.419,5020.000
2024.07.09 04:00,108.399,108.536,108.398,108.444,4943.000
2024.07.09 03:00,108.466,108.515,108.370,108.400,4797.000
2024.07.09 02:00,108.325,108.476,108.309,108.463,2022.000
2024.07.09 01:00,108.312,108.348,108.298,108.325,1290.000
2024.07.09 00:00,108.325,108.338,108.230,108.309,424.000
2024.07.08 23:00,108.299,108.363,108.285,108.360,1216.000
2024.07.08 22:00,108.330,108.331,108.240,108.299,3546.000
2024.07.08 21:00,108.367,108.367,108.259,108.330,3473.000
2024.07.08 20:00,108.353,108.386,108.297,108.366,3419.000
2024.07.08 19:00,108.326,108.394,108.298,108.354,4087.000
2024.07.08 18:00,108.365,108.413,108.310,108.326,6346.000
2024.07.08 17:00,108.395,108.399,108.251,108.366,8029.000
2024.07.08 16:00,108.448,108.519,108.360,108.393,8909.000
2024.07.08 15:00,108.521,108.553,108.431,108.450,7002.000
2024.07.08 14:00,108.423,108.559,108.412,108.524,4010.000
2024.07.08 13:00,108.563,108.564,108.417,108.423,4055.000
2024.07.08 12:00,108.519,108.575,108.465,108.564,4486.000
2024.07.08 11:00,108.523,108.558,108.453,108.521,5267.000
2024.07.08 10:00,108.419,108.560,108.408,108.522,7104.000
2024.07.08 09:00,108.378,108.476,108.282,108.415,6680.000
2024.07.08 08:00,108.412,108.421,108.328,108.378,4177.000
2024.07.08 07:00,108.408,108.448,108.362,108.412,3320.000
2024.07.08 06:00,108.240,108.514,108.223,108.407,5079.000
2024.07.08 05:00,108.272,108.308,108.157,108.239,6393.000
2024.07.08 04:00,108.253,108.373,108.233,108.271,7292.000
2024.07.08 03:00,108.370,108.406,108.252,108.254,6713.000
2024.07.08 02:00,108.416,108.450,108.342,108.370,3608.000
2024.07.08 01:00,108.318,108.480,108.318,108.416,2162.000
2024.07.08 00:00,108.255,108.399,108.203,108.318,1019.000
2024.07.05 23:00,108.554,108.578,108.478,108.478,1590.000
2024.07.05 22:00,108.510,108.563,108.490,108.553,3801.000
2024.07.05 21:00,108.471,108.518,108.450,108.511,3999.000
2024.07.05 20:00,108.437,108.479,108.415,108.471,4865.000
2024.07.05 19:00,108.371,108.460,108.349,108.438,6031.000
2024.07.05 18:00,108.443,108.470,108.337,108.371,9758.000
2024.07.05 17:00,108.535,108.536,108.332,108.445,13182.000
2024.07.05 16:00,108.408,108.575,108.349,108.534,14625.000
2024.07.05 15:00,108.272,108.465,107.946,108.409,13763.000
2024.07.05 14:00,108.314,108.338,108.249,108.272,3625.000
2024.07.05 13:00,108.244,108.322,108.203,108.313,3316.000
2024.07.05 12:00,108.265,108.282,108.162,108.244,3636.000
2024.07.05 11:00,108.250,108.272,108.190,108.263,4576.000
2024.07.05 10:00,108.189,108.309,108.158,108.252,5786.000
2024.07.05 09:00,108.200,108.202,108.119,108.185,5024.000
2024.07.05 08:00,108.174,108.248,108.144,108.200,4022.000
2024.07.05 07:00,108.205,108.228,108.134,108.174,3767.000
2024.07.05 06:00,108.410,108.419,108.132,108.206,6249.000
2024.07.05 05:00,108.468,108.486,108.396,108.411,4712.000
2024.07.05 04:00,108.440,108.490,108.365,108.459,6558.000
2024.07.05 03:00,108.509,108.599,108.315,108.443,7264.000
2024.07.05 02:00,108.481,108.533,108.465,108.509,1702.000
2024.07.05 01:00,108.426,108.486,108.405,108.481,1638.000
2024.07.05 00:00,108.419,108.495,108.333,108.426,968.000
2024.07.04 23:00,108.462,108.504,108.453,108.453,2660.000
2024.07.04 22:00,108.472,108.477,108.427,108.463,1634.000
2024.07.04 21:00,108.413,108.475,108.409,108.472,902.000
2024.07.04 20:00,108.415,108.423,108.380,108.410,1233.000
2024.07.04 19:00,108.407,108.440,108.370,108.416,1415.000
2024.07.04 18:00,108.319,108.470,108.306,108.407,2852.000
2024.07.04 17:00,108.405,108.428,108.307,108.319,3945.000
2024.07.04 16:00,108.395,108.424,108.346,108.405,4067.000
2024.07.04 15:00,108.334,108.405,108.311,108.395,4480.000
2024.07.04 14:00,108.373,108.394,108.314,108.335,3684.000
2024.07.04 13:00,108.406,108.443,108.347,108.372,3266.000
2024.07.04 12:00,108.384,108.435,108.349,108.405,3629.000
2024.07.04 11:00,108.375,108.428,108.350,108.384,4627.000
2024.07.04 10:00,108.399,108.473,108.310,108.378,5303.000
2024.07.04 09:00,108.470,108.472,108.320,108.399,4976.000
2024.07.04 08:00,108.417,108.478,108.401,108.470,2931.000
2024.07.04 07:00,108.428,108.450,108.401,108.419,2063.000
2024.07.04 06:00,108.414,108.436,108.360,108.428,2708.000
2024.07.04 05:00,108.376,108.425,108.321,108.415,3932.000
2024.07.04 04:00,108.436,108.452,108.285,108.377,7020.000
2024.07.04 03:00,108.457,108.493,108.364,108.435,5237.000
2024.07.04 02:00,108.429,108.502,108.421,108.457,1863.000
2024.07.04 01:00,108.291,108.442,108.291,108.428,1185.000
2024.07.04 00:00,108.365,108.392,108.287,108.291,870.000
2024.07.03 23:00,108.408,108.467,108.402,108.424,1715.000
2024.07.03 22:00,108.368,108.449,108.340,108.407,2630.000
2024.07.03 21:00,108.351,108.374,108.295,108.369,3383.000
2024.07.03 20:00,108.461,108.461,108.323,108.348,3337.000
2024.07.03 19:00,108.484,108.484,108.396,108.458,5640.000
2024.07.03 18:00,108.422,108.507,108.331,108.485,10345.000
2024.07.03 17:00,108.281,108.469,108.079,108.422,16869.000
2024.07.03 16:00,108.071,108.321,108.067,108.279,8001.000
2024.07.03 15:00,108.043,108.153,107.994,108.070,7645.000
2024.07.03 14:00,108.020,108.074,107.996,108.043,3865.000
2024.07.03 13:00,108.013,108.074,107.987,108.020,3959.000
2024.07.03 12:00,108.035,108.073,107.998,108.013,3856.000
2024.07.03 11:00,108.077,108.121,108.016,108.035,5011.000
2024.07.03 10:00,108.025,108.207,108.014,108.077,5685.000
2024.07.03 09:00,108.011,108.070,107.952,108.024,4986.000
2024.07.03 08:00,107.951,108.036,107.915,108.012,4236.000
2024.07.03 07:00,107.921,108.011,107.913,107.953,2679.000
2024.07.03 06:00,107.842,107.960,107.832,107.921,2705.000
2024.07.03 05:00,107.850,107.924,107.788,107.841,3418.000
2024.07.03 04:00,107.752,107.920,107.696,107.852,4925.000
2024.07.03 03:00,107.691,107.801,107.671,107.755,4741.000
2024.07.03 02:00,107.674,107.713,107.650,107.690,1958.000
2024.07.03 01:00,107.595,107.687,107.595,107.675,1500.000
